17.000000,17.260000,17.520000,17.780001,18.040001,18.300001,18.560001,18.820002,19.080002,19.340002,19.600002,19.860003,20.120003,20.380003,20.640003,20.900003,21.160004,21.420004,21.680004,21.940004,22.200005,22.460005,22.720005,22.980005,23.240005,23.500006,23.760006,24.020006,24.280006,24.540007,24.800007,25.060007,25.320007,25.580008,25.840008,26.100008,26.360008,26.620008,26.880009,27.140009,27.400009,27.660009,27.920010,28.180010,28.440010,28.700010,28.960011,29.220011,29.480011,29.740011,30.000000,30.379999,30.759998,31.139997,31.519997,31.899996,32.279995,32.659996,33.039997,33.419998,33.799999,34.180000,34.560001,34.940002,35.320004,35.700005,36.080006,36.460007,36.840008,37.220009,37.600010,37.980011,38.360012,38.740013,39.120014,39.500015,39.880016,40.260017,40.640018,41.020020,41.400021,41.780022,42.160023,42.540024,42.920025,43.300026,43.680027,44.060028,44.440029,44.820030,45.200031,45.580032,45.960033,46.340034,46.720036,47.100037,47.480038,47.860039,48.240040,48.620041,49.000000,48.560001,48.120003,47.680004,47.240005,46.800007,46.360008,45.920010,45.480011,45.040012,44.600014,44.160015,43.720016,43.280018,42.840019,42.400021,41.960022,41.520023,41.080025,40.640026,40.200027,39.760029,39.320030,38.880032,38.440033,38.000034,37.560036,37.120037,36.680038,36.240040,35.800041,35.360043,34.920044,34.480045,34.040047,33.600048,33.160049,32.720051,32.280052,31.840052,31.400051,30.960051,30.520050,30.080050,29.640049,29.200048,28.760048,28.320047,27.880047,27.440046,27.000000,26.860001,26.720001,26.580002,26.440002,26.300003,26.160004,26.020004,25.880005,25.740005,25.600006,25.460007,25.320007,25.180008,25.040009,24.900009,24.760010,24.620010,24.480011,24.340012,24.200012,24.060013,23.920013,23.780014,23.640015,23.500015,23.360016,23.220016,23.080017,22.940018,22.800018,22.660019,22.520020,22.380020,22.240021,22.100021,21.960022,21.820023,21.680023,21.540024,21.400024,21.260025,21.120026,20.980026,20.840027,20.700027,20.560028,20.420029,20.280029,20.140030,20.000000,20.520000,21.040001,21.560001,22.080002,22.600002,23.120003,23.640003,24.160004,24.680004,25.200005,25.720005,26.240005,26.760006,27.280006,27.800007,28.320007,28.840008,29.360008,29.880009,30.400009,30.920010,31.440010,31.960011,32.480011,33.000011,33.520012,34.040012,34.560013,35.080013,35.600014,36.120014,36.640015,37.160015,37.680016,38.200016,38.720016,39.240017,39.760017,40.280018,40.800018,41.320019,41.840019,42.360020,42.880020,43.400021,43.920021,44.440022,44.960022,45.480022,0
16.459999,16.723200,16.986401,17.249601,17.512800,17.776001,18.039202,18.302402,18.565601,18.828802,19.092003,19.355202,19.618402,19.881603,20.144804,20.408003,20.671204,20.934404,21.197603,21.460804,21.724005,21.987206,22.250404,22.513605,22.776806,23.040005,23.303205,23.566406,23.829607,24.092806,24.356007,24.619207,24.882408,25.145607,25.408808,25.672009,25.935207,26.198408,26.461609,26.724810,26.988008,27.251209,27.514410,27.777609,28.040810,28.304010,28.567211,28.830410,29.093611,29.356812,29.620001,30.002800,30.385599,30.768398,31.151197,31.533997,31.916796,32.299595,32.682396,33.065197,33.447998,33.830799,34.213600,34.596401,34.979202,35.362003,35.744804,36.127605,36.510406,36.893208,37.276009,37.658810,38.041611,38.424412,38.807213,39.190014,39.572815,39.955616,40.338417,40.721218,41.104019,41.486820,41.869621,42.252422,42.635223,43.018024,43.400826,43.783627,44.166428,44.549229,44.932030,45.314831,45.697632,46.080433,46.463234,46.846035,47.228836,47.611637,47.994438,48.377239,48.759998,48.311203,47.862404,47.413605,46.964806,46.516006,46.067207,45.618408,45.169609,44.720814,44.272015,43.823215,43.374416,42.925617,42.476818,42.028019,41.579220,41.130424,40.681625,40.232826,39.784027,39.335228,38.886429,38.437630,37.988831,37.540035,37.091236,36.642437,36.193638,35.744839,35.296040,34.847240,34.398445,33.949646,33.500847,33.052048,32.603249,32.154449,31.705652,31.256851,30.808050,30.359249,29.910450,29.461649,29.012848,28.564047,28.115248,27.666447,27.217646,26.768845,26.320000,26.206001,26.092001,25.978003,25.864002,25.750004,25.636003,25.522005,25.408005,25.294004,25.180006,25.066006,24.952007,24.838007,24.724009,24.610008,24.496010,24.382010,24.268011,24.154011,24.040012,23.926012,23.812014,23.698013,23.584015,23.470015,23.356016,23.242016,23.128017,23.014017,22.900019,22.786018,22.672020,22.558020,22.444021,22.330021,22.216021,22.102022,21.988022,21.874023,21.760023,21.646025,21.532024,21.418026,21.304026,21.190027,21.076027,20.962029,20.848028,20.734030,20.620001,21.122000,21.624001,22.126001,22.628002,23.130003,23.632002,24.134003,24.636003,25.138004,25.640005,26.142004,26.644005,27.146006,27.648006,28.150007,28.652006,29.154007,29.656008,30.158009,30.660009,31.162008,31.664009,32.166008,32.668011,33.170010,33.672012,34.174011,34.676010,35.178013,35.680012,36.182014,36.684013,37.186012,37.688015,38.190014,38.692017,39.194016,39.696014,40.198017,40.700016,41.202019,41.704018,42.206017,42.708019,43.210018,43.712021,44.214020,44.716019,45.218021,0
15.919999,16.186399,16.452801,16.719202,16.985600,17.252001,17.518402,17.784803,18.051201,18.317602,18.584003,18.850401,19.116802,19.383204,19.649605,19.916002,20.182404,20.448805,20.715202,20.981604,21.248005,21.514406,21.780804,22.047205,22.313606,22.580004,22.846405,23.112806,23.379208,23.645605,23.912006,24.178408,24.444809,24.711206,24.977608,25.244009,25.510406,25.776808,26.043209,26.309610,26.576008,26.842409,27.108810,27.375208,27.641609,27.908010,28.174412,28.440809,28.707211,28.973612,29.240002,29.625601,30.011200,30.396799,30.782398,31.167997,31.553596,31.939196,32.324795,32.710396,33.095997,33.481598,33.867199,34.252800,34.638401,35.024002,35.409603,35.795204,36.180805,36.566406,36.952007,37.337608,37.723209,38.108810,38.494411,38.880013,39.265614,39.651215,40.036816,40.422417,40.808018,41.193619,41.579220,41.964821,42.350422,42.736023,43.121624,43.507225,43.892826,44.278427,44.664028,45.049629,45.435230,45.820831,46.206432,46.592033,46.977634,47.363235,47.748837,48.134438,48.519997,48.062405,47.604805,47.147205,46.689606,46.232006,45.774406,45.316807,44.859207,44.401615,43.944016,43.486416,43.028816,42.571217,42.113617,41.656017,41.198418,40.740826,40.283226,39.825626,39.368027,38.910427,38.452827,37.995228,37.537628,37.080036,36.622437,36.164837,35.707237,35.249638,34.792038,34.334438,33.876846,33.419247,32.961647,32.504047,32.046448,31.588848,31.131252,30.673651,30.216049,29.758448,29.300850,28.843248,28.385647,27.928045,27.470448,27.012846,26.555244,26.097643,25.639999,25.552002,25.464001,25.376003,25.288002,25.200005,25.112003,25.024006,24.936005,24.848003,24.760006,24.672005,24.584007,24.496006,24.408009,24.320007,24.232010,24.144009,24.056011,23.968010,23.880013,23.792011,23.704014,23.616013,23.528015,23.440014,23.352016,23.264015,23.176018,23.088017,23.000019,22.912018,22.824020,22.736019,22.648022,22.560020,22.472019,22.384022,22.296021,22.208023,22.120022,22.032024,21.944023,21.856026,21.768024,21.680027,21.592026,21.504028,21.416027,21.328030,21.240002,21.723999,22.208000,22.692001,23.176003,23.660004,24.144001,24.628002,25.112003,25.596004,26.080006,26.564003,27.048004,27.532005,28.016006,28.500008,28.984005,29.468006,29.952007,30.436008,30.920010,31.404007,31.888008,32.372005,32.856010,33.340008,33.824013,34.308010,34.792007,35.276012,35.760010,36.244015,36.728012,37.212009,37.696014,38.180012,38.664017,39.148014,39.632011,40.116016,40.600014,41.084019,41.568016,42.052013,42.536018,43.020016,43.504021,43.988018,44.472015,44.956020,0
15.379999,15.649599,15.919201,16.188803,16.458399,16.728001,16.997602,17.267204,17.536800,17.806402,18.076004,18.345600,18.615202,18.884804,19.154406,19.424002,19.693604,19.963205,20.232801,20.502403,20.772005,21.041607,21.311203,21.580805,21.850407,22.120003,22.389605,22.659206,22.928808,23.198404,23.468006,23.737608,24.007210,24.276806,24.546408,24.816010,25.085606,25.355207,25.624809,25.894411,26.164007,26.433609,26.703211,26.972807,27.242409,27.512011,27.781612,28.051208,28.320810,28.590412,28.860003,29.248402,29.636801,30.025200,30.413599,30.801998,31.190397,31.578796,31.967196,32.355595,32.743996,33.132397,33.520798,33.909199,34.297600,34.686001,35.074402,35.462803,35.851204,36.239605,36.628006,37.016407,37.404808,37.793209,38.181610,38.570011,38.958412,39.346813,39.735214,40.123615,40.512016,40.900417,41.288818,41.677219,42.065620,42.454021,42.842422,43.230824,43.619225,44.007626,44.396027,44.784428,45.172829,45.561230,45.949631,46.338032,46.726433,47.114834,47.503235,47.891636,48.279995,47.813606,47.347206,46.880806,46.414406,45.948006,45.481606,45.015205,44.548805,44.082417,43.616016,43.149616,42.683216,42.216816,41.750416,41.284016,40.817616,40.351227,39.884827,39.418427,38.952026,38.485626,38.019226,37.552826,37.086426,36.620037,36.153637,35.687237,35.220837,34.754436,34.288036,33.821636,33.355247,32.888847,32.422447,31.956047,31.489647,31.023247,30.556852,30.090450,29.624048,29.157646,28.691250,28.224848,27.758446,27.292044,26.825647,26.359245,25.892843,25.426441,24.959999,24.898003,24.836000,24.774004,24.712002,24.650005,24.588003,24.526007,24.464005,24.402002,24.340006,24.278004,24.216007,24.154005,24.092009,24.030006,23.968010,23.906008,23.844011,23.782009,23.720013,23.658010,23.596014,23.534012,23.472015,23.410013,23.348017,23.286015,23.224018,23.162016,23.100019,23.038017,22.976021,22.914019,22.852022,22.790020,22.728018,22.666021,22.604019,22.542023,22.480021,22.418024,22.356022,22.294025,22.232023,22.170027,22.108025,22.046028,21.984026,21.922029,21.860003,22.325998,22.792000,23.258001,23.724003,24.190004,24.656000,25.122002,25.588003,26.054005,26.520006,26.986002,27.452003,27.918005,28.384007,28.850008,29.316004,29.782005,30.248007,30.714008,31.180010,31.646006,32.112007,32.578003,33.044010,33.510006,33.976013,34.442009,34.908005,35.374012,35.840008,36.306015,36.772011,37.238007,37.704014,38.170010,38.636017,39.102013,39.568008,40.034016,40.500011,40.966019,41.432014,41.898010,42.364017,42.830013,43.296021,43.762016,44.228012,44.694019,0
14.839999,15.112799,15.385601,15.658402,15.931199,16.204000,16.476803,16.749605,17.022400,17.295202,17.568005,17.840799,18.113602,18.386404,18.659206,18.932001,19.204803,19.477606,19.750401,20.023203,20.296005,20.568808,20.841602,21.114405,21.387207,21.660002,21.932804,22.205606,22.478409,22.751204,23.024006,23.296808,23.569611,23.842405,24.115208,24.388010,24.660805,24.933607,25.206409,25.479212,25.752007,26.024809,26.297611,26.570406,26.843208,27.116011,27.388813,27.661608,27.934410,28.207212,28.480003,28.871202,29.262402,29.653601,30.044800,30.435999,30.827198,31.218397,31.609596,32.000793,32.391994,32.783195,33.174397,33.565598,33.956799,34.348000,34.739201,35.130402,35.521603,35.912804,36.304005,36.695206,37.086407,37.477608,37.868809,38.260010,38.651211,39.042412,39.433613,39.824814,40.216015,40.607216,40.998417,41.389618,41.780819,42.172020,42.563221,42.954422,43.345623,43.736824,44.128025,44.519226,44.910427,45.301628,45.692829,46.084030,46.475231,46.866432,47.257633,47.648834,48.039993,47.564808,47.089607,46.614407,46.139206,45.664005,45.188805,44.713604,44.238403,43.763218,43.288017,42.812817,42.337616,41.862415,41.387215,40.912014,40.436813,39.961628,39.486427,39.011227,38.536026,38.060825,37.585625,37.110424,36.635223,36.160038,35.684837,35.209637,34.734436,34.259235,33.784035,33.308834,32.833649,32.358448,31.883247,31.408047,30.932846,30.457645,29.982452,29.507250,29.032047,28.556845,28.081650,27.606447,27.131245,26.656042,26.180847,25.705645,25.230442,24.755239,24.279999,24.244003,24.208000,24.172005,24.136002,24.100006,24.064003,24.028008,23.992004,23.956001,23.920006,23.884003,23.848007,23.812004,23.776009,23.740005,23.704010,23.668007,23.632011,23.596008,23.560013,23.524010,23.488014,23.452011,23.416016,23.380013,23.344017,23.308014,23.272018,23.236015,23.200020,23.164017,23.128021,23.092018,23.056023,23.020020,22.984016,22.948021,22.912018,22.876022,22.840019,22.804024,22.768021,22.732025,22.696022,22.660027,22.624023,22.588028,22.552025,22.516029,22.480003,22.927998,23.375999,23.824001,24.272003,24.720005,25.167999,25.616001,26.064003,26.512005,26.960007,27.408001,27.856003,28.304005,28.752007,29.200008,29.648003,30.096004,30.544006,30.992008,31.440010,31.888004,32.336006,32.784000,33.232010,33.680004,34.128014,34.576008,35.024002,35.472012,35.920006,36.368015,36.816010,37.264004,37.712013,38.160007,38.608017,39.056011,39.504005,39.952015,40.400009,40.848019,41.296013,41.744007,42.192017,42.640011,43.088020,43.536015,43.984009,44.432018,0
14.299999,14.575998,14.852001,15.128002,15.403999,15.680000,15.956003,16.232006,16.507999,16.784002,17.060005,17.335999,17.612001,17.888004,18.164007,18.440001,18.716003,18.992006,19.268000,19.544003,19.820005,20.096008,20.372002,20.648005,20.924007,21.200001,21.476004,21.752007,22.028009,22.304003,22.580006,22.856009,23.132011,23.408005,23.684008,23.960011,24.236004,24.512007,24.788010,25.064013,25.340006,25.616009,25.892012,26.168005,26.444008,26.720011,26.996014,27.272007,27.548010,27.824013,28.100004,28.494003,28.888002,29.282001,29.676001,30.070000,30.463999,30.857998,31.251997,31.645994,32.039993,32.433994,32.827995,33.221996,33.615997,34.009998,34.403999,34.798000,35.192001,35.586002,35.980003,36.374004,36.768005,37.162006,37.556007,37.950008,38.344009,38.738010,39.132011,39.526012,39.920013,40.314014,40.708015,41.102016,41.496017,41.890018,42.284019,42.678020,43.072021,43.466022,43.860023,44.254025,44.648026,45.042027,45.436028,45.830029,46.224030,46.618031,47.012032,47.406033,47.799992,47.316010,46.832008,46.348007,45.864006,45.380005,44.896004,44.412003,43.928001,43.444019,42.960018,42.476017,41.992016,41.508015,41.024014,40.540012,40.056011,39.572029,39.088028,38.604027,38.120026,37.636024,37.152023,36.668022,36.184021,35.700039,35.216038,34.732037,34.248035,33.764034,33.280033,32.796032,32.312050,31.828047,31.344048,30.860046,30.376045,29.892044,29.408052,28.924049,28.440046,27.956043,27.472050,26.988047,26.504044,26.020041,25.536047,25.052044,24.568041,24.084038,23.599998,23.590004,23.580000,23.570005,23.560001,23.550007,23.540003,23.530008,23.520004,23.510000,23.500006,23.490002,23.480007,23.470003,23.460009,23.450005,23.440010,23.430006,23.420012,23.410007,23.400013,23.390009,23.380014,23.370010,23.360016,23.350012,23.340017,23.330013,23.320019,23.310015,23.300020,23.290016,23.280022,23.270018,23.260023,23.250019,23.240015,23.230021,23.220016,23.210022,23.200018,23.190023,23.180019,23.170025,23.160021,23.150026,23.140022,23.130028,23.120024,23.110029,23.100004,23.529997,23.959999,24.390001,24.820004,25.250006,25.679998,26.110001,26.540003,26.970005,27.400007,27.830000,28.260002,28.690004,29.120007,29.550009,29.980001,30.410004,30.840006,31.270008,31.700010,32.130005,32.560005,32.989998,33.420010,33.850002,34.280014,34.710007,35.139999,35.570011,36.000004,36.430016,36.860008,37.290001,37.720013,38.150005,38.580017,39.010010,39.440002,39.870014,40.300007,40.730019,41.160011,41.590004,42.020016,42.450008,42.880020,43.310013,43.740005,44.170017,0
13.759999,14.039198,14.318401,14.597602,14.876800,15.156000,15.435204,15.714406,15.993599,16.272802,16.552006,16.831198,17.110401,17.389605,17.668808,17.948000,18.227203,18.506407,18.785599,19.064802,19.344006,19.623209,19.902401,20.181604,20.460808,20.740000,21.019203,21.298407,21.577610,21.856802,22.136005,22.415209,22.694412,22.973604,23.252808,23.532011,23.811203,24.090406,24.369610,24.648813,24.928005,25.207209,25.486412,25.765604,26.044807,26.324011,26.603214,26.882406,27.161610,27.440813,27.720005,28.116804,28.513603,28.910402,29.307201,29.704000,30.100800,30.497599,30.894398,31.291195,31.687994,32.084793,32.481594,32.878395,33.275196,33.671997,34.068798,34.465599,34.862400,35.259201,35.656002,36.052803,36.449604,36.846405,37.243206,37.640007,38.036808,38.433609,38.830410,39.227211,39.624012,40.020813,40.417614,40.814415,41.211216,41.608017,42.004818,42.401619,42.798420,43.195221,43.592022,43.988823,44.385624,44.782425,45.179226,45.576027,45.972828,46.369629,46.766430,47.163231,47.559990,47.067211,46.574409,46.081608,45.588806,45.096004,44.603203,44.110401,43.617599,43.124821,42.632019,42.139217,41.646416,41.153614,40.660812,40.168011,39.675209,39.182430,38.689629,38.196827,37.704025,37.211224,36.718422,36.225620,35.732819,35.240040,34.747238,34.254436,33.761635,33.268833,32.776031,32.283230,31.790449,31.297646,30.804848,30.312046,29.819244,29.326443,28.833652,28.340849,27.848045,27.355242,26.862450,26.369646,25.876842,25.384039,24.891247,24.398443,23.905640,23.412836,22.919998,22.936005,22.952000,22.968006,22.984001,23.000008,23.016003,23.032009,23.048004,23.063999,23.080006,23.096001,23.112007,23.128002,23.144009,23.160004,23.176010,23.192005,23.208012,23.224007,23.240013,23.256008,23.272015,23.288010,23.304016,23.320011,23.336018,23.352013,23.368019,23.384014,23.400021,23.416016,23.432022,23.448017,23.464024,23.480019,23.496014,23.512020,23.528015,23.544022,23.560017,23.576023,23.592018,23.608025,23.624020,23.640026,23.656021,23.672028,23.688023,23.704029,23.720005,24.131996,24.543999,24.956001,25.368004,25.780006,26.191998,26.604000,27.016003,27.428005,27.840008,28.251999,28.664001,29.076004,29.488007,29.900009,30.312000,30.724003,31.136005,31.548008,31.960011,32.372005,32.784004,33.195995,33.608009,34.020000,34.432014,34.844006,35.255997,35.668011,36.080002,36.492016,36.904007,37.315998,37.728012,38.140003,38.552017,38.964008,39.375999,39.788013,40.200005,40.612019,41.024010,41.436001,41.848015,42.260006,42.672020,43.084011,43.496002,43.908016,0
13.219999,13.502398,13.784801,14.067202,14.349600,14.632000,14.914404,15.196806,15.479198,15.761602,16.044006,16.326397,16.608801,16.891205,17.173609,17.455999,17.738403,18.020807,18.303198,18.585602,18.868006,19.150410,19.432800,19.715204,19.997608,20.279999,20.562403,20.844807,21.127211,21.409601,21.692005,21.974409,22.256813,22.539204,22.821608,23.104012,23.386402,23.668806,23.951210,24.233614,24.516005,24.798409,25.080812,25.363203,25.645607,25.928011,26.210415,26.492805,26.775209,27.057613,27.340006,27.739605,28.139204,28.538803,28.938402,29.338001,29.737600,30.137199,30.536798,30.936396,31.335995,31.735594,32.135193,32.534794,32.934395,33.333996,33.733597,34.133198,34.532799,34.932400,35.332001,35.731602,36.131203,36.530804,36.930405,37.330006,37.729607,38.129208,38.528809,38.928410,39.328011,39.727612,40.127213,40.526814,40.926414,41.326015,41.725616,42.125217,42.524818,42.924419,43.324020,43.723621,44.123222,44.522823,44.922424,45.322025,45.721626,46.121227,46.520828,46.920429,47.319988,46.818413,46.316811,45.815208,45.313606,44.812004,44.310402,43.808800,43.307198,42.805622,42.304020,41.802418,41.300816,40.799213,40.297611,39.796009,39.294407,38.792831,38.291229,37.789627,37.288025,36.786423,36.284821,35.783218,35.281616,34.780041,34.278439,33.776836,33.275234,32.773632,32.272030,31.770430,31.268848,30.767244,30.265648,29.764046,29.262444,28.760841,28.259253,27.757648,27.256044,26.754440,26.252850,25.751245,25.249641,24.748037,24.246447,23.744843,23.243238,22.741634,22.239998,22.282005,22.323999,22.366007,22.408001,22.450008,22.492002,22.534010,22.576004,22.617998,22.660006,22.702000,22.744007,22.786001,22.828009,22.870003,22.912010,22.954004,22.996012,23.038006,23.080013,23.122007,23.164015,23.206009,23.248016,23.290010,23.332018,23.374012,23.416019,23.458014,23.500021,23.542015,23.584023,23.626017,23.668024,23.710018,23.752012,23.794020,23.836014,23.878021,23.920015,23.962023,24.004017,24.046024,24.088018,24.130026,24.172020,24.214027,24.256021,24.298029,24.340006,24.733995,25.127998,25.522001,25.916004,26.310007,26.703997,27.098000,27.492002,27.886005,28.280008,28.673998,29.068001,29.462004,29.856007,30.250010,30.643999,31.038002,31.432005,31.826008,32.220009,32.614006,33.008003,33.401993,33.796009,34.189999,34.584015,34.978004,35.371994,35.766010,36.160000,36.554016,36.948006,37.341995,37.736012,38.130001,38.524017,38.918007,39.311996,39.706013,40.100002,40.494019,40.888008,41.281998,41.676014,42.070004,42.464020,42.858009,43.251999,43.646015,0
12.679999,12.965597,13.251202,13.536801,13.822400,14.108000,14.393604,14.679206,14.964798,15.250402,15.536006,15.821597,16.107201,16.392805,16.678410,16.963999,17.249603,17.535208,17.820797,18.106401,18.392006,18.677610,18.963200,19.248804,19.534409,19.819998,20.105602,20.391207,20.676811,20.962400,21.248005,21.533609,21.819214,22.104803,22.390408,22.676012,22.961601,23.247206,23.532810,23.818415,24.104004,24.389608,24.675213,24.960802,25.246407,25.532011,25.817616,26.103205,26.388809,26.674414,26.960007,27.362406,27.764805,28.167204,28.569603,28.972002,29.374401,29.776800,30.179199,30.581596,30.983995,31.386395,31.788794,32.191193,32.593594,32.995995,33.398396,33.800797,34.203197,34.605598,35.007999,35.410400,35.812801,36.215202,36.617603,37.020004,37.422405,37.824806,38.227207,38.629608,39.032009,39.434410,39.836811,40.239212,40.641613,41.044014,41.446415,41.848816,42.251217,42.653618,43.056019,43.458420,43.860821,44.263222,44.665623,45.068024,45.470425,45.872826,46.275227,46.677628,47.079987,46.569614,46.059212,45.548809,45.038406,44.528004,44.017601,43.507198,42.996796,42.486423,41.976021,41.465618,40.955215,40.444813,39.934410,39.424007,38.913605,38.403233,37.892830,37.382427,36.872025,36.361622,35.851219,35.340816,34.830414,34.320042,33.809639,33.299236,32.788834,32.278431,31.768030,31.257629,30.747248,30.236843,29.726448,29.216045,28.705643,28.195240,27.684853,27.174448,26.664043,26.153639,25.643250,25.132845,24.622440,24.112036,23.601646,23.091242,22.580837,22.070433,21.559998,21.628006,21.695999,21.764008,21.832001,21.900009,21.968002,22.036011,22.104004,22.171997,22.240005,22.307999,22.376007,22.444000,22.512009,22.580002,22.648010,22.716003,22.784012,22.852005,22.920013,22.988007,23.056015,23.124008,23.192017,23.260010,23.328018,23.396011,23.464020,23.532013,23.600021,23.668015,23.736023,23.804016,23.872025,23.940018,24.008011,24.076019,24.144012,24.212021,24.280014,24.348022,24.416016,24.484024,24.552017,24.620026,24.688019,24.756027,24.824020,24.892029,24.960007,25.335995,25.711998,26.088001,26.464005,26.840008,27.215996,27.591999,27.968002,28.344006,28.720009,29.095997,29.472000,29.848003,30.224007,30.600010,30.975998,31.352001,31.728004,32.104008,32.480007,32.856007,33.232002,33.607990,33.984009,34.359997,34.736015,35.112003,35.487991,35.864010,36.239998,36.616016,36.992004,37.367992,37.744011,38.119999,38.496017,38.872005,39.247993,39.624012,40.000000,40.376019,40.752007,41.127995,41.504013,41.880001,42.256020,42.632008,43.007996,43.384014,0
12.139999,12.428797,12.717602,13.006401,13.295200,13.584000,13.872805,14.161606,14.450397,14.739202,15.028006,15.316797,15.605600,15.894405,16.183210,16.471998,16.760803,17.049608,17.338396,17.627201,17.916006,18.204811,18.493599,18.782404,19.071209,19.359997,19.648802,19.937607,20.226412,20.515200,20.804005,21.092810,21.381615,21.670403,21.959208,22.248013,22.536800,22.825605,23.114410,23.403215,23.692003,23.980808,24.269613,24.558401,24.847206,25.136011,25.424816,25.713604,26.002409,26.291214,26.580008,26.985207,27.390406,27.795605,28.200804,28.606003,29.011202,29.416401,29.821600,30.226797,30.631996,31.037195,31.442394,31.847593,32.252792,32.657993,33.063194,33.468395,33.873596,34.278797,34.683998,35.089199,35.494400,35.899601,36.304802,36.710003,37.115204,37.520405,37.925606,38.330807,38.736008,39.141209,39.546410,39.951611,40.356812,40.762012,41.167213,41.572414,41.977615,42.382816,42.788017,43.193218,43.598419,44.003620,44.408821,44.814022,45.219223,45.624424,46.029625,46.434826,46.839985,46.320816,45.801613,45.282410,44.763206,44.244003,43.724800,43.205597,42.686394,42.167225,41.648022,41.128819,40.609615,40.090412,39.571209,39.052006,38.532803,38.013634,37.494431,36.975227,36.456024,35.936821,35.417618,34.898415,34.379211,33.860043,33.340839,32.821636,32.302433,31.783230,31.264030,30.744829,30.225647,29.706442,29.187248,28.668045,28.148842,27.629639,27.110453,26.591248,26.072042,25.552837,25.033649,24.514444,23.995239,23.476034,22.956846,22.437641,21.918436,21.399231,20.879997,20.974007,21.067999,21.162008,21.256001,21.350010,21.444002,21.538012,21.632004,21.725996,21.820005,21.913998,22.008007,22.101999,22.196009,22.290001,22.384010,22.478003,22.572012,22.666004,22.760014,22.854006,22.948015,23.042007,23.136017,23.230009,23.324018,23.418011,23.512020,23.606012,23.700022,23.794014,23.888023,23.982016,24.076025,24.170017,24.264009,24.358019,24.452011,24.546021,24.640013,24.734022,24.828014,24.922024,25.016016,25.110025,25.204018,25.298027,25.392019,25.486029,25.580008,25.937994,26.295998,26.654001,27.012005,27.370008,27.727995,28.085999,28.444002,28.802006,29.160009,29.517996,29.875999,30.234003,30.592007,30.950010,31.307997,31.666000,32.024002,32.382008,32.740005,33.098007,33.456001,33.813988,34.172009,34.529995,34.888016,35.246002,35.603989,35.962009,36.319996,36.678017,37.036003,37.393990,37.752010,38.109997,38.468018,38.826004,39.183990,39.542011,39.899998,40.258018,40.616005,40.973991,41.332012,41.689999,42.048019,42.406006,42.763992,43.122013,0
